city,time,hour,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,aqi_pm25,severity,risk
Delhi,2025-12-12 04:00:00+00:00,4,146.7,146.2,1731.0,54.1,63.1,79.0,1.65,Unhealthy,5338.9,High Risk
Delhi,2025-12-12 04:00:00+00:00,4,146.7,146.2,1731.0,54.1,63.1,79.0,1.65,Unhealthy,5338.9,High Risk
Delhi,2025-12-12 05:00:00+00:00,5,20.8,19.5,731.0,12.3,24.0,131.0,,Good,2160.1,High Risk
Delhi,2025-12-12 05:00:00+00:00,5,20.8,19.5,731.0,12.3,24.0,131.0,,Good,2160.1,High Risk
Delhi,2025-12-12 05:00:00+00:00,5,125.3,124.3,1517.0,39.6,60.9,149.0,2.85,Unhealthy,4880.4,High Risk
Delhi,2025-12-12 05:00:00+00:00,5,125.3,124.3,1517.0,39.6,60.9,149.0,2.85,Unhealthy,4880.4,High Risk
Delhi,2025-12-12 06:00:00+00:00,6,19.8,18.2,345.0,4.0,20.7,157.0,,Good,1410.2,High Risk
Delhi,2025-12-12 06:00:00+00:00,6,19.8,18.2,345.0,4.0,20.7,157.0,,Good,1410.2,High Risk
Delhi,2025-12-12 06:00:00+00:00,6,100.4,99.7,1316.0,27.6,59.2,203.0,3.7,Moderate,4387.9,High Risk
Delhi,2025-12-12 06:00:00+00:00,6,100.4,99.7,1316.0,27.6,59.2,203.0,3.7,Moderate,4387.9,High Risk
Delhi,2025-12-12 07:00:00+00:00,7,20.0,18.1,243.0,1.2,18.3,168.0,,Good,1218.5,High Risk
Delhi,2025-12-12 07:00:00+00:00,7,20.0,18.1,243.0,1.2,18.3,168.0,,Good,1218.5,High Risk
Delhi,2025-12-12 07:00:00+00:00,7,81.0,80.3,1145.0,18.5,58.4,230.0,3.75,Moderate,3932.1,High Risk
Delhi,2025-12-12 07:00:00+00:00,7,81.0,80.3,1145.0,18.5,58.4,230.0,3.75,Moderate,3932.1,High Risk
Delhi,2025-12-12 08:00:00+00:00,8,20.1,18.1,264.0,1.2,16.2,171.0,,Good,1261.4,High Risk
Delhi,2025-12-12 08:00:00+00:00,8,20.1,18.1,264.0,1.2,16.2,171.0,,Good,1261.4,High Risk
Delhi,2025-12-12 08:00:00+00:00,8,72.6,71.9,987.0,12.0,57.9,242.0,3.05,Moderate,3556.9,High Risk
Delhi,2025-12-12 08:00:00+00:00,8,72.6,71.9,987.0,12.0,57.9,242.0,3.05,Moderate,3556.9,High Risk
Delhi,2025-12-12 09:00:00+00:00,9,20.3,18.2,304.0,2.7,14.7,169.0,,Good,1336.5,High Risk
Delhi,2025-12-12 09:00:00+00:00,9,20.3,18.2,304.0,2.7,14.7,169.0,,Good,1336.5,High Risk
Delhi,2025-12-12 09:00:00+00:00,9,69.2,68.2,949.0,15.0,58.9,237.0,1.9,Moderate,3453.2,High Risk
Delhi,2025-12-12 09:00:00+00:00,9,69.2,68.2,949.0,15.0,58.9,237.0,1.9,Moderate,3453.2,High Risk
Delhi,2025-12-12 10:00:00+00:00,10,20.7,18.6,336.0,5.4,13.7,160.0,,Good,1383.5,High Risk
Delhi,2025-12-12 10:00:00+00:00,10,20.7,18.6,336.0,5.4,13.7,160.0,,Good,1383.5,High Risk
Delhi,2025-12-12 10:00:00+00:00,10,68.0,67.1,1098.0,33.6,61.1,211.0,0.8,Moderate,3747.3,High Risk
Delhi,2025-12-12 10:00:00+00:00,10,68.0,67.1,1098.0,33.6,61.1,211.0,0.8,Moderate,3747.3,High Risk
Delhi,2025-12-12 11:00:00+00:00,11,21.3,19.3,386.0,9.5,13.3,146.0,,Good,1461.6,High Risk
Delhi,2025-12-12 11:00:00+00:00,11,21.3,19.3,386.0,9.5,13.3,146.0,,Good,1461.6,High Risk
Delhi,2025-12-12 11:00:00+00:00,11,76.6,75.7,1368.0,61.8,64.6,169.0,0.2,Moderate,4356.9,High Risk
Delhi,2025-12-12 11:00:00+00:00,11,76.6,75.7,1368.0,61.8,64.6,169.0,0.2,Moderate,4356.9,High Risk
Delhi,2025-12-12 12:00:00+00:00,12,25.6,23.9,431.0,14.6,13.7,130.0,,Good,1561.5,High Risk
Delhi,2025-12-12 12:00:00+00:00,12,25.6,23.9,431.0,14.6,13.7,130.0,,Good,1561.5,High Risk
Delhi,2025-12-12 12:00:00+00:00,12,111.5,110.6,1665.0,88.5,71.4,127.0,0.0,Unhealthy,5238.1,High Risk
Delhi,2025-12-12 12:00:00+00:00,12,111.5,110.6,1665.0,88.5,71.4,127.0,0.0,Unhealthy,5238.1,High Risk
Delhi,2025-12-12 13:00:00+00:00,13,32.4,30.6,463.0,21.7,15.4,112.0,,Good,1660.6,High Risk
Delhi,2025-12-12 13:00:00+00:00,13,32.4,30.6,463.0,21.7,15.4,112.0,,Good,1660.6,High Risk
Delhi,2025-12-12 13:00:00+00:00,13,148.5,147.6,1997.0,111.4,82.8,89.0,0.0,Unhealthy,6221.3,High Risk
Delhi,2025-12-12 13:00:00+00:00,13,148.5,147.6,1997.0,111.4,82.8,89.0,0.0,Unhealthy,6221.3,High Risk
Delhi,2025-12-12 14:00:00+00:00,14,37.3,35.4,489.0,29.8,17.9,93.0,,Good,1736.6999999999998,High Risk
Delhi,2025-12-12 14:00:00+00:00,14,37.3,35.4,489.0,29.8,17.9,93.0,,Good,1736.6999999999998,High Risk
Delhi,2025-12-12 14:00:00+00:00,14,180.7,179.7,2355.0,132.9,97.4,51.0,0.0,Unhealthy,7224.799999999999,High Risk
Delhi,2025-12-12 14:00:00+00:00,14,180.7,179.7,2355.0,132.9,97.4,51.0,0.0,Unhealthy,7224.799999999999,High Risk
Delhi,2025-12-12 15:00:00+00:00,15,40.7,38.9,512.0,35.5,20.2,79.0,,Good,1800.4,High Risk
Delhi,2025-12-12 15:00:00+00:00,15,40.7,38.9,512.0,35.5,20.2,79.0,,Good,1800.4,High Risk
Delhi,2025-12-12 15:00:00+00:00,15,211.4,210.9,2623.0,149.3,112.5,23.0,0.0,Very Unhealthy,8050.9,High Risk
Delhi,2025-12-12 15:00:00+00:00,15,211.4,210.9,2623.0,149.3,112.5,23.0,0.0,Very Unhealthy,8050.9,High Risk
Delhi,2025-12-12 16:00:00+00:00,16,43.5,41.4,535.0,37.1,21.9,74.0,,Good,1865.5,High Risk
Delhi,2025-12-12 16:00:00+00:00,16,43.5,41.4,535.0,37.1,21.9,74.0,,Good,1865.5,High Risk
Delhi,2025-12-12 16:00:00+00:00,16,239.3,238.4,2740.0,159.9,130.9,10.0,0.0,Very Unhealthy,8583.1,High Risk
Delhi,2025-12-12 16:00:00+00:00,16,239.3,238.4,2740.0,159.9,130.9,10.0,0.0,Very Unhealthy,8583.1,High Risk
Delhi,2025-12-12 17:00:00+00:00,17,46.9,44.6,554.0,36.2,23.4,74.0,,Good,1932.1,High Risk
Delhi,2025-12-12 17:00:00+00:00,17,46.9,44.6,554.0,36.2,23.4,74.0,,Good,1932.1,High Risk
Delhi,2025-12-12 17:00:00+00:00,17,262.6,261.7,2766.0,165.4,149.8,7.0,0.0,Very Unhealthy,8910.1,High Risk
Delhi,2025-12-12 17:00:00+00:00,17,262.6,261.7,2766.0,165.4,149.8,7.0,0.0,Very Unhealthy,8910.1,High Risk
Delhi,2025-12-12 18:00:00+00:00,18,49.1,46.7,556.0,34.3,24.3,76.0,,Good,1955.2,High Risk
Delhi,2025-12-12 18:00:00+00:00,18,49.1,46.7,556.0,34.3,24.3,76.0,,Good,1955.2,High Risk
Delhi,2025-12-12 18:00:00+00:00,18,274.7,273.8,2763.0,164.9,157.8,6.0,0.0,Very Unhealthy,9027.9,High Risk
Delhi,2025-12-12 18:00:00+00:00,18,274.7,273.8,2763.0,164.9,157.8,6.0,0.0,Very Unhealthy,9027.9,High Risk
Delhi,2025-12-12 19:00:00+00:00,19,49.4,46.7,525.0,31.2,24.3,79.0,,Good,1890.7,High Risk
Delhi,2025-12-12 19:00:00+00:00,19,49.4,46.7,525.0,31.2,24.3,79.0,,Good,1890.7,High Risk
Delhi,2025-12-12 19:00:00+00:00,19,268.2,267.3,2736.0,155.5,146.6,6.0,0.0,Very Unhealthy,8839.5,High Risk
Delhi,2025-12-12 19:00:00+00:00,19,268.2,267.3,2736.0,155.5,146.6,6.0,0.0,Very Unhealthy,8839.5,High Risk
Delhi,2025-12-12 20:00:00+00:00,20,49.8,47.0,478.0,27.1,23.9,83.0,,Good,1793.4,High Risk
Delhi,2025-12-12 20:00:00+00:00,20,49.8,47.0,478.0,27.1,23.9,83.0,,Good,1793.4,High Risk
Delhi,2025-12-12 20:00:00+00:00,20,258.0,257.0,2679.0,140.0,124.4,7.0,0.0,Very Unhealthy,8495.6,High Risk
Delhi,2025-12-12 20:00:00+00:00,20,258.0,257.0,2679.0,140.0,124.4,7.0,0.0,Very Unhealthy,8495.6,High Risk
Delhi,2025-12-12 21:00:00+00:00,21,50.5,47.6,452.0,23.5,23.7,87.0,,Good,1743.3,High Risk
Delhi,2025-12-12 21:00:00+00:00,21,50.5,47.6,452.0,23.5,23.7,87.0,,Good,1743.3,High Risk
Delhi,2025-12-12 21:00:00+00:00,21,246.8,245.9,2636.0,125.6,105.2,9.0,0.0,Very Unhealthy,8192.1,High Risk
Delhi,2025-12-12 21:00:00+00:00,21,246.8,245.9,2636.0,125.6,105.2,9.0,0.0,Very Unhealthy,8192.1,High Risk
Delhi,2025-12-12 22:00:00+00:00,22,51.5,48.3,449.0,20.4,24.1,91.0,,Good,1745.0,High Risk
Delhi,2025-12-12 22:00:00+00:00,22,51.5,48.3,449.0,20.4,24.1,91.0,,Good,1745.0,High Risk
Delhi,2025-12-12 22:00:00+00:00,22,238.4,238.0,2562.0,113.6,92.8,9.0,0.0,Very Unhealthy,7881.799999999999,High Risk
Delhi,2025-12-12 22:00:00+00:00,22,238.4,238.0,2562.0,113.6,92.8,9.0,0.0,Very Unhealthy,7881.799999999999,High Risk
Delhi,2025-12-12 23:00:00+00:00,23,52.4,49.1,469.0,17.9,24.9,94.0,,Good,1793.9,High Risk
Delhi,2025-12-12 23:00:00+00:00,23,52.4,49.1,469.0,17.9,24.9,94.0,,Good,1793.9,High Risk
Delhi,2025-12-12 23:00:00+00:00,23,233.3,232.4,2501.0,102.6,83.2,8.0,0.0,Very Unhealthy,7631.1,High Risk
Delhi,2025-12-12 23:00:00+00:00,23,233.3,232.4,2501.0,102.6,83.2,8.0,0.0,Very Unhealthy,7631.1,High Risk
Delhi,2025-12-13 00:00:00+00:00,0,53.2,49.7,544.0,18.0,25.8,95.0,,Good,1956.3000000000002,High Risk
Delhi,2025-12-13 00:00:00+00:00,0,53.2,49.7,544.0,18.0,25.8,95.0,,Good,1956.3000000000002,High Risk
Delhi,2025-12-13 00:00:00+00:00,0,230.0,229.1,2630.0,95.6,78.4,10.0,0.0,Very Unhealthy,7821.5,High Risk
Delhi,2025-12-13 00:00:00+00:00,0,230.0,229.1,2630.0,95.6,78.4,10.0,0.0,Very Unhealthy,7821.5,High Risk
Delhi,2025-12-13 01:00:00+00:00,1,56.5,52.9,758.0,24.1,27.6,90.0,,Moderate,2426.8,High Risk
Delhi,2025-12-13 01:00:00+00:00,1,56.5,52.9,758.0,24.1,27.6,90.0,,Moderate,2426.8,High Risk
Delhi,2025-12-13 01:00:00+00:00,1,233.3,232.8,3233.0,97.3,81.7,9.0,0.0,Very Unhealthy,9072.9,High Risk
Delhi,2025-12-13 01:00:00+00:00,1,233.3,232.8,3233.0,97.3,81.7,9.0,0.0,Very Unhealthy,9072.9,High Risk
Delhi,2025-12-13 02:00:00+00:00,2,64.7,61.0,1028.0,32.7,29.6,84.0,,Moderate,3056.3,High Risk
Delhi,2025-12-13 02:00:00+00:00,2,64.7,61.0,1028.0,32.7,29.6,84.0,,Moderate,3056.3,High Risk
Delhi,2025-12-13 02:00:00+00:00,2,251.5,250.5,4026.0,103.0,89.7,10.0,0.1,Very Unhealthy,10859.8,High Risk
Delhi,2025-12-13 02:00:00+00:00,2,251.5,250.5,4026.0,103.0,89.7,10.0,0.1,Very Unhealthy,10859.8,High Risk
Delhi,2025-12-13 03:00:00+00:00,3,59.1,56.5,1141.0,35.8,29.8,86.0,,Moderate,3262.2,High Risk
Delhi,2025-12-13 03:00:00+00:00,3,59.1,56.5,1141.0,35.8,29.8,86.0,,Moderate,3262.2,High Risk
Delhi,2025-12-13 03:00:00+00:00,3,271.9,271.9,4330.0,101.6,94.5,34.0,0.55,Very Unhealthy,11721.6,High Risk
Delhi,2025-12-13 03:00:00+00:00,3,271.9,271.9,4330.0,101.6,94.5,34.0,0.55,Very Unhealthy,11721.6,High Risk
Delhi,2025-12-13 04:00:00+00:00,4,34.3,31.5,943.0,27.6,26.7,107.0,,Good,2684.6,High Risk
Delhi,2025-12-13 04:00:00+00:00,4,34.3,31.5,943.0,27.6,26.7,107.0,,Good,2684.6,High Risk
Delhi,2025-12-13 04:00:00+00:00,4,215.6,215.1,3674.0,85.6,91.5,104.0,1.5,Very Unhealthy,10090.7,High Risk
Delhi,2025-12-13 04:00:00+00:00,4,215.6,215.1,3674.0,85.6,91.5,104.0,1.5,Very Unhealthy,10090.7,High Risk
Delhi,2025-12-13 05:00:00+00:00,5,26.8,24.4,588.0,13.9,21.8,136.0,,Good,1929.2,High Risk
Delhi,2025-12-13 05:00:00+00:00,5,26.8,24.4,588.0,13.9,21.8,136.0,,Good,1929.2,High Risk
Delhi,2025-12-13 05:00:00+00:00,5,176.5,175.6,2530.0,62.6,85.3,196.0,2.6,Unhealthy,7647.1,High Risk
Delhi,2025-12-13 05:00:00+00:00,5,176.5,175.6,2530.0,62.6,85.3,196.0,2.6,Unhealthy,7647.1,High Risk
Delhi,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Delhi,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Delhi,2025-12-13 06:00:00+00:00,6,136.4,135.5,1630.0,43.8,81.7,266.0,3.35,Unhealthy,5646.7,High Risk
Delhi,2025-12-13 06:00:00+00:00,6,136.4,135.5,1630.0,43.8,81.7,266.0,3.35,Unhealthy,5646.7,High Risk
Delhi,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Delhi,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Delhi,2025-12-13 07:00:00+00:00,7,107.1,106.2,1261.0,30.9,83.6,295.0,3.45,Unhealthy,4717.3,High Risk
Delhi,2025-12-13 07:00:00+00:00,7,107.1,106.2,1261.0,30.9,83.6,295.0,3.45,Unhealthy,4717.3,High Risk
Delhi,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Delhi,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Delhi,2025-12-13 08:00:00+00:00,8,93.4,92.2,1137.0,22.2,88.2,301.0,2.75,Moderate,4359.8,High Risk
Delhi,2025-12-13 08:00:00+00:00,8,93.4,92.2,1137.0,22.2,88.2,301.0,2.75,Moderate,4359.8,High Risk
Delhi,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Delhi,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Delhi,2025-12-13 09:00:00+00:00,9,89.6,88.2,1133.0,24.3,92.6,292.0,1.75,Moderate,4319.4,High Risk
Delhi,2025-12-13 09:00:00+00:00,9,89.6,88.2,1133.0,24.3,92.6,292.0,1.75,Moderate,4319.4,High Risk
Delhi,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Delhi,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Delhi,2025-12-13 10:00:00+00:00,10,88.7,87.5,1232.0,43.7,95.4,265.0,0.75,Moderate,4519.0,High Risk
Delhi,2025-12-13 10:00:00+00:00,10,88.7,87.5,1232.0,43.7,95.4,265.0,0.75,Moderate,4519.0,High Risk
Delhi,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Delhi,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Delhi,2025-12-13 11:00:00+00:00,11,112.0,110.8,1451.0,73.8,98.1,222.0,0.15,Unhealthy,5145.6,High Risk
Delhi,2025-12-13 11:00:00+00:00,11,112.0,110.8,1451.0,73.8,98.1,222.0,0.15,Unhealthy,5145.6,High Risk
Delhi,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Delhi,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Delhi,2025-12-13 12:00:00+00:00,12,150.4,149.0,1723.0,101.7,102.2,178.0,0.0,Unhealthy,5991.8,High Risk
Delhi,2025-12-13 12:00:00+00:00,12,150.4,149.0,1723.0,101.7,102.2,178.0,0.0,Unhealthy,5991.8,High Risk
Delhi,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Delhi,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Delhi,2025-12-13 13:00:00+00:00,13,194.2,192.8,2096.0,125.9,111.1,131.0,0.0,Unhealthy,7079.6,High Risk
Delhi,2025-12-13 13:00:00+00:00,13,194.2,192.8,2096.0,125.9,111.1,131.0,0.0,Unhealthy,7079.6,High Risk
Delhi,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Delhi,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Delhi,2025-12-13 14:00:00+00:00,14,228.2,227.2,2520.0,147.8,121.5,83.0,0.0,Very Unhealthy,8186.8,High Risk
Delhi,2025-12-13 14:00:00+00:00,14,228.2,227.2,2520.0,147.8,121.5,83.0,0.0,Very Unhealthy,8186.8,High Risk
Delhi,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Delhi,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Delhi,2025-12-13 15:00:00+00:00,15,240.3,239.3,2780.0,159.1,125.2,49.0,0.0,Very Unhealthy,8761.6,High Risk
Delhi,2025-12-13 15:00:00+00:00,15,240.3,239.3,2780.0,159.1,125.2,49.0,0.0,Very Unhealthy,8761.6,High Risk
Delhi,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Delhi,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Delhi,2025-12-13 16:00:00+00:00,16,231.9,231.4,2731.0,153.0,116.9,40.0,0.0,Very Unhealthy,8514.3,High Risk
Delhi,2025-12-13 16:00:00+00:00,16,231.9,231.4,2731.0,153.0,116.9,40.0,0.0,Very Unhealthy,8514.3,High Risk
Delhi,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Delhi,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Delhi,2025-12-13 17:00:00+00:00,17,218.4,217.5,2517.0,136.4,101.9,46.0,0.0,Very Unhealthy,7867.9,High Risk
Delhi,2025-12-13 17:00:00+00:00,17,218.4,217.5,2517.0,136.4,101.9,46.0,0.0,Very Unhealthy,7867.9,High Risk
Delhi,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Delhi,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Delhi,2025-12-13 18:00:00+00:00,18,205.4,204.4,2357.0,120.8,88.2,51.0,0.0,Very Unhealthy,7341.200000000001,High Risk
Delhi,2025-12-13 18:00:00+00:00,18,205.4,204.4,2357.0,120.8,88.2,51.0,0.0,Very Unhealthy,7341.200000000001,High Risk
Delhi,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Delhi,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Delhi,2025-12-13 19:00:00+00:00,19,195.1,194.2,2336.0,110.5,78.2,51.0,0.0,Unhealthy,7136.1,High Risk
Delhi,2025-12-13 19:00:00+00:00,19,195.1,194.2,2336.0,110.5,78.2,51.0,0.0,Unhealthy,7136.1,High Risk
Delhi,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Delhi,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Delhi,2025-12-13 20:00:00+00:00,20,190.5,189.5,2369.0,101.3,69.4,50.0,0.0,Unhealthy,7089.8,High Risk
Delhi,2025-12-13 20:00:00+00:00,20,190.5,189.5,2369.0,101.3,69.4,50.0,0.0,Unhealthy,7089.8,High Risk
Delhi,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Delhi,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Delhi,2025-12-13 21:00:00+00:00,21,189.1,188.6,2418.0,92.7,62.6,48.0,0.0,Unhealthy,7111.5,High Risk
Delhi,2025-12-13 21:00:00+00:00,21,189.1,188.6,2418.0,92.7,62.6,48.0,0.0,Unhealthy,7111.5,High Risk
Delhi,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Delhi,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Delhi,2025-12-13 22:00:00+00:00,22,188.6,187.7,2413.0,83.2,57.3,45.0,0.0,Unhealthy,7027.299999999999,High Risk
Delhi,2025-12-13 22:00:00+00:00,22,188.6,187.7,2413.0,83.2,57.3,45.0,0.0,Unhealthy,7027.299999999999,High Risk
Delhi,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Delhi,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Delhi,2025-12-13 23:00:00+00:00,23,188.6,187.7,2423.0,74.3,54.0,42.0,0.0,Unhealthy,6989.5,High Risk
Delhi,2025-12-13 23:00:00+00:00,23,188.6,187.7,2423.0,74.3,54.0,42.0,0.0,Unhealthy,6989.5,High Risk
Delhi,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Delhi,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Delhi,2025-12-14 00:00:00+00:00,0,189.5,189.1,2621.0,69.9,54.6,40.0,0.0,Unhealthy,7374.0,High Risk
Delhi,2025-12-14 00:00:00+00:00,0,189.5,189.1,2621.0,69.9,54.6,40.0,0.0,Unhealthy,7374.0,High Risk
Delhi,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Delhi,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Delhi,2025-12-14 01:00:00+00:00,1,197.4,197.0,3289.0,75.3,62.6,30.0,0.0,Unhealthy,8796.8,High Risk
Delhi,2025-12-14 01:00:00+00:00,1,197.4,197.0,3289.0,75.3,62.6,30.0,0.0,Unhealthy,8796.8,High Risk
Delhi,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Delhi,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Delhi,2025-12-14 02:00:00+00:00,2,218.9,218.4,4144.0,85.3,74.6,21.0,0.1,Very Unhealthy,10739.3,High Risk
Delhi,2025-12-14 02:00:00+00:00,2,218.9,218.4,4144.0,85.3,74.6,21.0,0.1,Very Unhealthy,10739.3,High Risk
Delhi,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Delhi,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Delhi,2025-12-14 03:00:00+00:00,3,242.1,241.2,4510.0,87.4,82.5,38.0,0.55,Very Unhealthy,11745.9,High Risk
Delhi,2025-12-14 03:00:00+00:00,3,242.1,241.2,4510.0,87.4,82.5,38.0,0.55,Very Unhealthy,11745.9,High Risk
Delhi,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Delhi,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Delhi,2025-12-14 04:00:00+00:00,4,199.3,198.8,3935.0,73.7,81.2,105.0,1.45,Unhealthy,10396.5,High Risk
Delhi,2025-12-14 04:00:00+00:00,4,199.3,198.8,3935.0,73.7,81.2,105.0,1.45,Unhealthy,10396.5,High Risk
Delhi,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Delhi,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Delhi,2025-12-14 05:00:00+00:00,5,168.1,167.6,2871.0,52.3,75.8,199.0,2.4,Unhealthy,8193.7,High Risk
Delhi,2025-12-14 05:00:00+00:00,5,168.1,167.6,2871.0,52.3,75.8,199.0,2.4,Unhealthy,8193.7,High Risk
Delhi,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Delhi,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Delhi,2025-12-14 06:00:00+00:00,6,140.6,140.2,1993.0,35.0,73.7,269.0,3.1,Unhealthy,6350.6,High Risk
Delhi,2025-12-14 06:00:00+00:00,6,140.6,140.2,1993.0,35.0,73.7,269.0,3.1,Unhealthy,6350.6,High Risk
Delhi,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Delhi,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Delhi,2025-12-14 07:00:00+00:00,7,119.2,118.0,1534.0,24.7,79.3,298.0,3.2,Unhealthy,5325.6,High Risk
Delhi,2025-12-14 07:00:00+00:00,7,119.2,118.0,1534.0,24.7,79.3,298.0,3.2,Unhealthy,5325.6,High Risk
Delhi,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Delhi,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Delhi,2025-12-14 08:00:00+00:00,8,104.1,102.7,1262.0,18.6,88.2,305.0,2.7,Unhealthy,4692.0,High Risk
